label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,045_neg_Cohort_1_1,046_neg_Cohort_1_2,047_neg_Cohort_1_3,048_neg_Cohort_1_4,049_neg_Cohort_1_5,053_neg_Cohort_2_1,054_neg_Cohort_2_2,055_neg_Cohort_2_3,056_neg_Cohort_2_4,057_neg_Cohort_2_5,058_neg_Cohort_2_6,061_neg_Cohort_3_1,062_neg_Cohort_3_2,063_neg_Cohort_3_3,064_neg_Cohort_3_4,065_neg_Cohort_3_5,066_neg_Cohort_3_6,069_neg_Cohort_4_1,070_neg_Cohort_4_2,071_neg_Cohort_4_3,072_neg_Cohort_4_4,073_neg_Cohort_4_5,074_neg_Cohort_4_6,077_neg_Cohort_5_1,078_neg_Cohort_5_2,079_neg_Cohort_5_3
g,309,309,29,744.083435,6.452,0.838761,,NADPH,C00005,C21H30N7O17P3,-1,0.574191,744.083435,283142.59,264061.62,152396.31,215162.38,207908.31,123112.88,90331.19,97894.55,116128.93,155888.61,125406.33,138774.41,162090.2,142803.03,112609.76,206855.02,100060.32,191040.48,230001.12,213574.28,164272.81,313780.94,198934.09,176046.58,168859.16,138795.53
g,310,310,21,744.083557,7.201,0.836177,,NADPH,C00005,C21H30N7O17P3,-1,0.410136,744.083557,145696.45,108838.76,51464.12,105829.91,83190.53,31592.35,29380.51,33146.11,39609.03,51829.65,43464.81,67435.34,85560.65,57770.16,65327.03,80723.67,40785.44,83247.55,69581.08,84624.26,164679.27,197561.05,79576.52,33490.69,56956.53,58204.26
g,311,311,29,743.071594,7.51,0.839388,,NADP+,C00006,C21H29N7O17P3,-1,5.913973,743.071594,2342554.5,2054399.5,2737014.25,2648962.5,3003312,1571284,1315483.5,1524980.38,1865715.5,2273801.25,1716695.88,2234279.5,1884566.5,2137107.5,2872217.25,2926561.25,2270621.75,2321552.75,2280467,2120400.5,2384895.75,2817036,2228435.75,1553472.25,1609620.88,1837137.75
g,312,312,18,722.30072,3.381,0.836874,,Trypanothione,C02090,C27H49N9O10S2,-1,4.985586,722.30072,27218.74,36077.52,0,41941.78,55721.08,31791.92,17893.16,0,35767.44,34840.57,25948.64,23421.59,34352.74,27604.63,31449.94,28452.87,27862.68,8354.16,1858.92,9569.68,8246.17,26692.92,22050.42,35587.5,13196.61,37563.05
g,313,313,18,720.286804,3.368,0.837758,,Trypanothione disulfide,C03170,C27H47N9O10S2,-1,7.456938,720.286804,7058.65,20935.69,0,27500.21,28966.12,13957.55,7919.72,0,8434.7,19622.64,14720.13,13314.66,13824.58,5819.24,14556.76,10065.75,14125.22,4541.02,2962.11,8203.84,4366.52,11199.89,10065.35,24792.38,3069.33,23286.48
g,314,314,3,964.265625,3.379,0.83904,,(S)-3-Hydroxydodecanoyl-CoA,C05262,C33H58N7O18P3S,-1,4.430773,964.265625,29441.26,9256.53,45870.59,16449.02,10578.42,3647.09,12528.17,21660.3,2559.93,3307.19,4899.9,2351.44,2618.59,6864.01,1520.39,12078.98,0,28292.79,32344.94,23057.55,30244.12,21156.93,23044.54,22779.41,36461.8,17285.11
g,315,315,16,948.277344,3.378,0.838053,,Lauroyl-CoA,C01832,C33H58N7O17P3S,-1,2.445847,948.277344,66613.15,22394.1,155347.95,44119.26,49941.92,14483.44,47649.11,84381.71,30938.05,36787.79,13399.73,13523.71,19277.96,18133.05,17280.88,47675.31,3881.21,96926.71,118412.55,101699.73,87954.24,108191.6,75576.29,65322.75,109905.94,40534.95
g,316,316,3,948.265747,8.045,0.813293,,Lauroyl-CoA,C01832,C33H58N7O17P3S,-1,9.783389,948.265747,4882.71,5101.01,8514.72,7406.93,7037.91,4184.75,6217.66,3799.18,10627.13,8688.87,7820.97,13493.74,10781.08,11555.5,16619.68,21365.11,12083.11,27831.35,24908.15,21002.86,24633.27,25560.57,22901.98,18359.96,18032.22,22093.29
g,317,317,20,920.244507,3.96,0.841058,,Decanoyl-CoA,C05274,C31H54N7O17P3S,-1,0.862225,920.244507,167534.69,133508.16,138063.8,186079.39,202198.75,292934.34,276084.88,267057.78,419496.09,341640.78,317417.94,472417.53,439723.44,487165.12,455739.22,502026.91,411170.91,227176.03,196799.55,154776.75,223071.09,140005.66,157484.77,1268.64,0,4949.95
g,318,318,4,918.224365,7.677,0.839721,,trans-Dec-2-enoyl-CoA,C05275,C31H52N7O17P3S,-1,3.988235,918.224365,23477.32,31606.99,25340.36,29556.57,32052.69,42585.57,53213,47694.06,71041.46,42830.08,29374.08,60335.7,65561.35,51127.35,69914.66,87982.97,63179.09,9464.81,22834.66,14043.83,21775.88,21333.78,11985.62,0,0,0
g,319,319,17,906.1875,7.397,0.840447,,3-Oxooctanoyl-CoA,C05267,C29H48N7O18P3S,-1,4.580036,906.1875,96904.45,69675.88,98782.09,77274.54,93720.09,103886.55,96497.23,99473.56,114879.2,183885.97,112907.09,129696.81,97658.74,121465.18,179711.16,166758.23,117951.97,45498.69,47480.66,34209.46,45078.21,50571.61,31905.99,2672.49,6765.44,6603.29
g,320,320,5,906.195984,6.326,0.838553,,3-Oxooctanoyl-CoA,C05267,C29H48N7O18P3S,-1,4.782097,906.195984,11072.14,5389.95,0,0,1722.99,0,0,416.83,0,2648.1,893.48,6003.44,20305.83,22795.88,8660.31,11376.67,2318.43,31419.54,8447.14,19297,9053.56,14293.59,14747.11,29000.64,48899.36,52883.44
g,322,322,18,472.154358,4.236,0.684796,,10-Formyltetrahydrofolate,C00234,C20H23N7O7,-1,9.048783,472.154358,451833.81,409671.38,478388.69,416607.84,550973.44,575118.75,572506.25,575984.31,582076.5,633859.62,530251.75,637886.06,606632.75,627768.38,631885.06,729705.62,589291.12,449628.22,455753.5,504188.12,453906.72,452112.06,445120.41,522330.94,597854.19,530975
g,323,323,16,511.998474,7.971,0.838347,,"2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine",C06148,C9H18N5O14P3,-1,1.13249,511.998474,35928.79,29803.33,50623.61,44874.28,44033.37,22652.51,21016.1,7882.02,32453.65,38876.43,45072.61,29197.89,20254.11,37365.33,85234.59,31331.64,35066.11,29156.6,16890.85,9276.73,8922.42,4017.75,15150.09,25738.61,24011.35,44647.3
g,324,324,16,511.998474,7.971,0.838347,,"2,5-Diaminopyrimidine nucleoside triphosphate",C05923,C9H18N5O14P3,-1,1.13249,511.998474,35928.79,29803.33,50623.61,44874.28,44033.37,22652.51,21016.1,7882.02,32453.65,38876.43,45072.61,29197.89,20254.11,37365.33,85234.59,31331.64,35066.11,29156.6,16890.85,9276.73,8922.42,4017.75,15150.09,25738.61,24011.35,44647.3
g,325,325,29,505.987823,7.09,0.806391,,ATP,C00002,C10H16N5O13P3,-1,1.266569,505.987823,109294968,82262336,133487760,119924496,165790224,49495100,48381024,63902936,65506792,156077264,102064088,113859960,71193576,94982128,238335936,177170768,142912528,96691616,53716352,59134352,58902976,76040224,59146452,123852280,116102800,112357384
g,327,327,23,505.983429,7.095,0.831796,,3'-Phosphoadenylyl sulfate,C00053,C10H15N5O13P2S,-1,8.805833,505.983429,49945372,36437332,60864088,56485840,49145656,19900520,19825246,15203478,18162122,74789976,39810780,35220824,15740348,31930198,53029212,47103028,49952232,19802138,24173128,16945022,26252936,36134528,26836548,42789508,25042316,47364536
g,328,328,3,498.91861,4.932,0.814612,,"1D-myo-Inositol 1,3,4,6-tetrakisphosphate",C04477,C6H16O18P4,-1,5.68854,498.91861,27443.76,19862.89,25247.09,28611.6,35781.29,11403.98,12181.57,7099.26,12799.7,11090.79,12544.29,16884.05,7671.14,5120.76,12379.31,12695.48,0,8003.47,20659.44,24844.62,12503.1,10941.19,14984.52,0,0,0
g,329,329,3,498.91861,4.932,0.814612,,"1D-myo-Inositol 1,3,4,5-tetrakisphosphate",C01272,C6H16O18P4,-1,5.68854,498.91861,27443.76,19862.89,25247.09,28611.6,35781.29,11403.98,12181.57,7099.26,12799.7,11090.79,12544.29,16884.05,7671.14,5120.76,12379.31,12695.48,0,8003.47,20659.44,24844.62,12503.1,10941.19,14984.52,0,0,0
g,330,330,19,493.9841,6.754,0.839294,,"7,8-Dihydroneopterin 3'-triphosphate",C04895,C9H16N5O13P3,-1,8.834242,493.9841,111781.82,69760.95,79821.45,100405.51,160762.64,56565.12,56709.23,47219.67,51298.67,195227.55,58988.82,50522.59,59714.94,40671.03,80967.41,143117.03,83841.26,39739.92,55786.64,55289.72,72147.73,220305.86,60153.33,83438.66,90411.98,65188.88
g,331,331,18,493.992218,5.578,0.825314,,"7,8-Dihydroneopterin 3'-triphosphate",C04895,C9H16N5O13P3,-1,7.598684,493.992218,32571.94,105645.55,38921.59,44022.36,59407.23,100167.92,86473.38,88478.23,81353.55,56004.67,53072.31,101562.23,51713.88,124448.5,112395.48,109785.35,104708.98,162021.44,146377.44,191646.56,91851.97,167546.38,177067.22,163705.8,156597.5,104822.19
g,332,332,13,489.993256,6.758,0.832593,,dATP,C00131,C10H16N5O12P3,-1,0.622816,489.993256,66843.97,35695.39,61534.14,38157.25,128863.35,33666.47,40060.97,45954.35,52222.92,138127.98,56236.1,9190.36,12983.6,13059.96,19400.32,25208.46,21770.95,4819.92,12212.22,5497.46,7661.29,18407.26,5261.83,39745.64,38755.78,46877.86
g,334,334,25,482.961029,7.666,0.838458,,UTP,C00075,C9H15N2O15P3,-1,0.505508,482.961029,26283128,21760698,45722892,31307520,33482674,8111487,5902489,10888735,16108988,19702548,19092992,17553434,8234209,16671278,31610510,19168640,20671354,13604711,4532330.5,5277902,6813114,5536808.5,8991211,40016392,38325484,44168744
g,338,338,13,481.976837,7.87,0.613541,,CTP,C00063,C9H16N3O14P3,-1,0.823127,481.976837,2877624.5,1975692.38,4174601.75,3277393.75,3551907,1335696,911535.44,775116,1789407,2760143.25,2628782.5,3741360,1514189.5,3070642.25,6336766.5,3353603.5,2507344,793295.31,283735.19,170478.84,318881.41,245047.31,476490.41,637892.94,686599.44,1011386.88
g,339,339,25,480.981659,6.666,0.838013,,dTTP,C00459,C10H17N2O14P3,-1,0.697933,480.981659,266885.09,166747.81,240815.69,178522.25,579655.69,157620.08,148356.92,241636.02,252776.42,756659.88,295451.22,135533.58,108034.24,117291.12,198376.92,292884.62,185268.42,57589.4,44251,52265.41,55136.42,54414.49,40488.8,278276.53,271810.09,245352.7
g,340,340,11,480.978241,6.292,0.82836,,dTTP,C00459,C10H17N2O14P3,-1,7.804163,480.978241,185781.97,173020.58,217887.59,166808.56,199603.62,61394.73,50224.77,40908.83,24549.75,30609.62,18976.66,6430.25,8500.01,16936.24,13154.07,31327.49,93314.07,36292.98,14557.73,23029.78,8825.65,11799.71,41667.06,55678.16,65575.59,92717.01
g,342,342,23,521.983154,7.597,0.83957,,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",C21310,C10H16N5O14P3,-1,0.467717,521.983154,162260,132469.41,173681.09,180411.44,100231.97,50953.05,55742.04,59970.69,48460.53,124429.15,124458.8,146613.17,79568.3,142026.62,258863.31,54683.76,93838.39,186310.61,76277.86,82638.22,103776.2,101182.45,86149.38,300434.5,328038.69,242023.86
g,344,344,7,521.983215,7.921,0.587449,,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",C21310,C10H16N5O14P3,-1,0.350788,521.983215,654667.69,318629.22,1819992.25,760900.88,1563616.88,386677.44,180380.25,216746.53,712730.06,830422.25,856222.06,1517565.75,524602.44,1208445.75,3096226.25,2043334.88,816574.56,511432.94,172287.97,123924.91,164916.84,84413.2,243009.44,374317.03,445689.72,908802.38
g,345,345,18,472.154358,4.236,0.684796,,Folinic acid,C03479,C20H23N7O7,-1,9.048783,472.154358,451833.81,409671.38,478388.69,416607.84,550973.44,575118.75,572506.25,575984.31,582076.5,633859.62,530251.75,637886.06,606632.75,627768.38,631885.06,729705.62,589291.12,449628.22,455753.5,504188.12,453906.72,452112.06,445120.41,522330.94,597854.19,530975
g,350,350,28,462.066284,7.546,0.840071,,"N6-(1,2-Dicarboxyethyl)-AMP",C03794,C14H18N5O11P,-1,1.056733,462.066284,3062644.25,3011706.75,4277024,4095297,5826894,4730901,4401393.5,4728972,5867248.5,8190003.5,2986141.5,4593804.5,4884620.5,3906913.25,6442074,10242459,7604659.5,2664995.75,4114175.25,3639036.75,5334712.5,8375327.5,3774973.75,222733.41,394287.47,769532.44
g,353,353,4,455.096893,3.864,0.833448,,FMN,C00061,C17H21N4O9P,-1,1.005859,455.096893,3455.26,4583.03,2216.17,8495.14,4841.58,6475.23,9737.08,7785.92,1453.31,12521.83,6623.97,12051.63,12158.28,12950.81,12852.24,8203.34,7470.23,16045.33,17023.4,15963.43,19310.94,16204.29,8779.56,24836.58,13998.48,18235.92
g,354,354,7,444.162415,2.157,0.83955,,Tetrahydrofolate,C00101,C19H23N7O6,-1,2.885734,444.162415,23666.74,22830.56,31938.9,25090.23,25703.24,14251.09,18412.69,29183.14,18838.19,12850.84,17687.72,25169.42,10117.54,18420.74,27769,22779.27,17296.85,17698.05,19496.53,13352,13778.51,8896.21,8861.54,24880.07,29561.98,24230.36
g,355,355,29,588.074951,5.511,0.841321,,GDP-L-fucose,C00325,C16H25N5O15P2,-1,0,588.074951,561518.5,315061.62,519842.56,389836.72,393536.56,559913.94,492838.16,556104.62,592672.81,516208.38,451211.53,626535.44,528718.69,601461.94,668792.5,632747.75,605605.19,341849.69,306718,247545.39,329563.59,355435,265802.94,347263.38,338991.53,384894.34
g,358,358,5,676.079285,5.809,0.822924,,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine,C04631,C20H29N3O19P2,-1,0.722224,676.079285,22095.85,25004.34,47748.79,41916.34,32329.79,28116.31,38167.16,36216.14,40157.55,48980.75,62072.06,11509.86,21313.07,29394.52,11750.62,9144.29,9596.17,0,3026.11,3175.68,4603.47,7135.35,10773.03,3483.57,13652.23,8263.2
g,359,359,29,664.117432,3.7,0.841316,,NADH,C00004,C21H29N7O14P2,-1,0.091904,664.117432,2163175.75,1503665,1202236.12,1952774,3209643.25,2492169.25,2130260,1344445.75,3298096.25,2447439.5,2558005.5,4494491,2928407.25,3530654,5198870,2808963,4273030.5,2929682,1580952.38,2032698,2999305,1455439.5,1845390,1624790.38,1281837.75,2261824
g,360,360,22,664.112061,4.997,0.839528,,NADH,C00004,C21H29N7O14P2,-1,8.17947,664.112061,237814.44,232306.5,272742.47,265969.22,256757.27,309202.91,292351.44,350909.91,280372.22,296064.03,284068.81,298132.78,254883.89,312053.88,335346.22,346454.06,283903.28,231569.52,258171.02,212503.45,290294.22,240299.02,221752.02,262215.06,338854,316121.44
g,361,361,4,664.115723,6.573,0.831049,,NADH,C00004,C21H29N7O14P2,-1,2.66522,664.115723,6647.23,11720.43,5977.9,11562.48,7517.4,5893.12,5523.4,6951.17,4203.48,8572.59,5803.67,20601.07,16078.53,23335.16,19271.22,17899.45,14372.4,54092.19,60759.65,69711.49,70819.61,85122.51,50637.94,75966.72,58156.51,66095.68
g,363,363,29,663.10498,4.999,0.841304,,NAD+,C00003,C21H28N7O14P2,-1,7.087375,663.10498,2567426,2559615,3023554.75,2622342.5,2763431.75,3125558.25,2921682.5,3738094,3007279,3027349.25,2790000,3261753.75,3208677.75,3300048.5,3609262.75,3885184,3467924,2763201.75,2615018.75,2223574.25,2819515.5,2777699.5,2575829,2855294.75,3085877.75,3196584.75
g,364,364,6,663.11261,6.573,0.835511,,NAD+,C00003,C21H28N7O14P2,-1,4.418104,663.11261,38491.38,30946.16,32447.27,37971.74,47622.08,27783.38,21946.45,17213.81,25094.13,33359.23,29730.96,72397.14,88379.12,79696.17,59294.83,103390.05,84141.91,332112.59,318594.91,339278.78,373006.81,444988.28,332537.88,334859.69,288176.88,373399.69
g,365,365,29,613.139954,4.973,0.841231,,CMP-N-acetylneuraminate,C00128,C20H31N4O16P,-1,0.099545,613.139954,5124234,4851714.5,5812047.5,5424280,5318461.5,5887034,5679845.5,8110261,6099622,5734402,5589382.5,8428721,8054724.5,8047973,9335481,9861911,9959659,6160889,5465211,4887226,6391665.5,6915149,6356066,8177073,10417961,10044009
g,366,366,23,613.140381,7.673,0.836442,,CMP-N-acetylneuraminate,C00128,C20H31N4O16P,-1,0.597271,613.140381,5494511.5,5533855,6427793.5,5723376,6192851,7955490.5,7430432.5,7234340.5,8731712,8613502,6585774.5,7306400.5,8585140,9420977,8478760,12133850,9780293,4721446.5,4906424,4672885,5054708,6579836,4533256.5,621143.62,1024607.81,1634647.38
g,370,370,29,611.144653,7.676,0.840536,,Glutathione disulfide,C00127,C20H32N6O12S2,-1,0.09987,611.144653,77105480,76959872,81698160,79423200,83171864,97846352,93753824,90841152,103638208,103791712,88411584,102620712,104106152,105186976,106013448,133425560,105186624,66852952,70006480,66063476,70214000,77104808,64628036,9854597,16015460,22934844
g,375,375,29,606.073425,4.711,0.840806,,UDP-N-acetyl-D-mannosamine,C01170,C17H27N3O17P2,-1,1.40988,606.073425,475206720,280778016,336761408,467932576,405676864,364785984,343849856,363869984,393855136,643310848,488956512,995933056,967923072,927575744,1003319936,1218909824,951578432,3055519744,2518720768,3072613120,2011365376,3073344000,3038837760,2006792192,1941670912,2212967936
g,385,385,29,606.073425,4.711,0.840806,,UDP-N-acetyl-D-galactosamine,C00203,C17H27N3O17P2,-1,1.40988,606.073425,475206720,280778016,336761408,467932576,405676864,364785984,343849856,363869984,393855136,643310848,488956512,995933056,967923072,927575744,1003319936,1218909824,951578432,3055519744,2518720768,3072613120,2011365376,3073344000,3038837760,2006792192,1941670912,2212967936
g,395,395,29,606.073425,4.711,0.840806,,UDP-N-acetyl-alpha-D-glucosamine,C00043,C17H27N3O17P2,-1,1.40988,606.073425,475206720,280778016,336761408,467932576,405676864,364785984,343849856,363869984,393855136,643310848,488956512,995933056,967923072,927575744,1003319936,1218909824,951578432,3055519744,2518720768,3072613120,2011365376,3073344000,3038837760,2006792192,1941670912,2212967936
g,405,405,29,604.070068,6.247,0.841237,,GDP-glucose,C00394,C16H25N5O16P2,-1,0.30312,604.070068,856964.38,851995.44,966847.56,788926.44,954614.81,912835.81,927917.81,933893.62,964010.06,870778,830485.38,1141323.62,1153156.62,1081321.12,1175963,1259496.25,1115906.88,715207.5,830942.31,798623.06,702510.94,788086.19,698299,1431127,1276671,1439358.88
g,406,406,29,604.070068,6.247,0.841237,,GDP-L-galactose,C02280,C16H25N5O16P2,-1,0.30312,604.070068,856964.38,851995.44,966847.56,788926.44,954614.81,912835.81,927917.81,933893.62,964010.06,870778,830485.38,1141323.62,1153156.62,1081321.12,1175963,1259496.25,1115906.88,715207.5,830942.31,798623.06,702510.94,788086.19,698299,1431127,1276671,1439358.88
g,407,407,29,604.070068,6.247,0.841237,,GDP-mannose,C00096,C16H25N5O16P2,-1,0.30312,604.070068,856964.38,851995.44,966847.56,788926.44,954614.81,912835.81,927917.81,933893.62,964010.06,870778,830485.38,1141323.62,1153156.62,1081321.12,1175963,1259496.25,1115906.88,715207.5,830942.31,798623.06,702510.94,788086.19,698299,1431127,1276671,1439358.88
g,408,408,29,588.074951,5.511,0.841321,,ADP-glucose,C00498,C16H25N5O15P2,-1,0,588.074951,561518.5,315061.62,519842.56,389836.72,393536.56,559913.94,492838.16,556104.62,592672.81,516208.38,451211.53,626535.44,528718.69,601461.94,668792.5,632747.75,605605.19,341849.69,306718,247545.39,329563.59,355435,265802.94,347263.38,338991.53,384894.34
g,411,411,28,586.060486,6.271,0.838196,,GDP-4-dehydro-6-deoxy-D-mannose,C01222,C16H23N5O15P2,-1,1.978755,586.060486,1432420.38,1243538.12,1453569,1382411.62,2020015.5,1250163.62,1284650.12,1268104.38,1276314.38,1403265.25,1214598.5,1113682,1069379.62,1075466.88,1182759.25,1443022.88,1204842.12,816788.81,771769.25,784569.25,770887.94,561942.5,870695.31,801503.5,862578.44,677139.69
g,412,412,13,586.064636,5.781,0.821374,,GDP-4-dehydro-6-deoxy-D-mannose,C01222,C16H23N5O15P2,-1,9.060616,586.064636,54843.94,71914.55,69218.82,74625.3,23966.76,29800.86,25149.3,34642.53,66166.34,40072.14,55509.65,72666.08,109469.14,91916.35,98586.9,33636.42,32865.71,89893.17,76258.38,84154.16,129082.65,75759.09,90346.53,90015.73,101356.59,100088.36
g,413,413,29,579.026245,6.42,0.841508,,UDP-D-galacturonate,C00617,C15H22N2O18P2,-1,1.370328,579.026245,87946664,72327152,78166088,76771560,103872272,47731364,43813152,43301208,46144084,54624448,38134480,28446860,28540410,26942156,28013530,38466544,33110682,79434624,95170536,87765648,90638664,104024696,82770160,123415568,114848384,120497968
g,416,416,29,579.026245,6.42,0.841508,,UDP-glucuronate,C00167,C15H22N2O18P2,-1,1.370328,579.026245,87946664,72327152,78166088,76771560,103872272,47731364,43813152,43301208,46144084,54624448,38134480,28446860,28540410,26942156,28013530,38466544,33110682,79434624,95170536,87765648,90638664,104024696,82770160,123415568,114848384,120497968
g,419,419,29,579.026245,6.42,0.841508,,UDP-L-iduronate,C02330,C15H22N2O18P2,-1,1.370328,579.026245,87946664,72327152,78166088,76771560,103872272,47731364,43813152,43301208,46144084,54624448,38134480,28446860,28540410,26942156,28013530,38466544,33110682,79434624,95170536,87765648,90638664,104024696,82770160,123415568,114848384,120497968
g,422,422,11,578.887817,6.426,0.840857,,"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate",C01284,C6H17O21P5,-1,0.105435,578.887817,61802.43,79264.85,46444.71,59186.38,85169.38,31096.59,28209.01,20691.25,33044.14,30306.31,25957.84,19311.12,22182.5,10785.04,6753.7,13825.47,13190.62,45748.5,68901.24,67036.83,50420.84,69668.66,45764.1,111096.99,69666.75,86978.02
g,423,423,14,565.047546,5.215,0.839627,,UDP-alpha-D-galactose,C00052,C15H24N2O17P2,-1,0.324053,565.047546,3039642.75,3173280,2956791.25,3155275,3437803.5,2455164.5,2490940.75,1856794.25,2190254.25,2733683,2235294.75,1031570.69,1192929.62,1131601.88,807505.12,682331.81,773233.25,673491.75,984404,929103,898220.38,947624.06,890957.75,901689.19,910137.69,857000.88
g,424,424,28,565.047607,5.077,0.839445,,UDP-alpha-D-galactose,C00052,C15H24N2O17P2,-1,0.216035,565.047607,3109206.25,2858684.25,3081825.5,3014250.5,3276257.5,2721463.25,2505094.75,2900707.25,2906584,2922905,2569839,1760681,1741526.12,1812493,1943614.75,2231628,1819848.12,791294.38,880089.69,837976.5,964903.69,994085.31,776572.88,1458118.75,1541473.12,1460208.12
g,425,425,14,565.047546,5.215,0.839627,,UDP-glucose,C00029,C15H24N2O17P2,-1,0.324053,565.047546,3039642.75,3173280,2956791.25,3155275,3437803.5,2455164.5,2490940.75,1856794.25,2190254.25,2733683,2235294.75,1031570.69,1192929.62,1131601.88,807505.12,682331.81,773233.25,673491.75,984404,929103,898220.38,947624.06,890957.75,901689.19,910137.69,857000.88
g,426,426,28,565.047607,5.077,0.839445,,UDP-glucose,C00029,C15H24N2O17P2,-1,0.216035,565.047607,3109206.25,2858684.25,3081825.5,3014250.5,3276257.5,2721463.25,2505094.75,2900707.25,2906584,2922905,2569839,1760681,1741526.12,1812493,1943614.75,2231628,1819848.12,791294.38,880089.69,837976.5,964903.69,994085.31,776572.88,1458118.75,1541473.12,1460208.12
g,427,427,25,564.067444,4.707,0.838815,,CDP-glucose,C00501,C15H25N3O16P2,-1,6.600574,564.067444,571154.5,389492,562300.25,438683.25,609742.88,508227.12,465905.19,376124.78,598976.25,654884.31,384862.09,1621171.75,1543072,1425108.12,1490357.75,1897316.88,1434141.88,1501299.25,1354371.75,1467306.25,2499284,2773779.75,1679982.75,1500349.75,2254431.25,716853.56
g,428,428,12,539.993652,7.262,0.837455,,Formamidopyrimidine nucleoside triphosphate,C05922,C10H18N5O15P3,-1,0.565147,539.993652,70618.41,40852,74187.45,78026.23,116142.62,15591.45,11165.27,26300.15,49250.84,76117.27,22070.72,38939.2,32625.58,37077.32,78889.25,99683.79,68295.46,22366.61,18757.48,18561.19,10021.35,40038.43,13364.17,9734.03,3714.22,5365.86
g,430,430,29,535.036865,4.791,0.840279,,UDP-L-arabinose,C00935,C14H22N2O16P2,-1,0.570382,535.036865,7171010,6297513,7908665.5,6837159,10717138,5874998,4989814,5641942,6677351,7792041,4670560,6092215.5,5687861,5614345,6082016.5,9856676,5998237.5,4711462.5,5031415.5,4760540,5187479.5,5692578.5,4708372.5,3809386.25,4150573.5,4601515
g,431,431,2,535.041748,6.952,0.836731,,UDP-L-arabinose,C00935,C14H22N2O16P2,-1,8.555736,535.041748,0,1844.02,0,0,0,0,0,0,0,0,1696.38,1611.19,3463.39,0,8781.39,8962.72,0,5831.15,0,0,1779.53,1236.81,1609.04,24630.66,59466.22,101256.66
g,432,432,29,535.036865,4.791,0.840279,,UDP-D-xylose,C00190,C14H22N2O16P2,-1,0.570382,535.036865,7171010,6297513,7908665.5,6837159,10717138,5874998,4989814,5641942,6677351,7792041,4670560,6092215.5,5687861,5614345,6082016.5,9856676,5998237.5,4711462.5,5031415.5,4760540,5187479.5,5692578.5,4708372.5,3809386.25,4150573.5,4601515
g,433,433,2,535.041748,6.952,0.836731,,UDP-D-xylose,C00190,C14H22N2O16P2,-1,8.555736,535.041748,0,1844.02,0,0,0,0,0,0,0,0,1696.38,1611.19,3463.39,0,8781.39,8962.72,0,5831.15,0,0,1779.53,1236.81,1609.04,24630.66,59466.22,101256.66
g,436,436,7,521.983215,7.921,0.587449,,GTP,C00044,C10H16N5O14P3,-1,0.350788,521.983215,654667.69,318629.22,1819992.25,760900.88,1563616.88,386677.44,180380.25,216746.53,712730.06,830422.25,856222.06,1517565.75,524602.44,1208445.75,3096226.25,2043334.88,816574.56,511432.94,172287.97,123924.91,164916.84,84413.2,243009.44,374317.03,445689.72,908802.38
g,437,437,5,129.055527,1.114,0.811567,,4-Methyl-2-oxopentanoate,C00233,C6H10O3,-1,1.537043,129.055527,5657.25,8620.58,5871.53,9305.91,4364.59,35323.52,30674.44,20281.66,17932.08,16476.8,23898.95,14677.53,14161.48,44503.1,34949.36,31360.87,26353.06,35615.62,37666.89,30511.48,29113.02,16227.6,36646.49,23995.12,38589.54,70334.84
g,438,438,13,133.02655,4.053,0.840195,,(S)-Ureidoglycolate,C00603,C3H6N2O4,-1,8.029404,133.02655,16824.98,18412.74,19765.27,11467.33,19164.01,21455.03,5692.4,18111.55,8753.01,9717.08,19745.69,12464.06,7301.91,10378.77,19171.14,12335.73,9153.97,15807.86,24767.87,25218.95,24291.73,18372.09,17359.93,19448.07,24023.05,23330.61
g,439,439,13,133.013977,3.8,0.839941,,(S)-Malate,C00149,C4H6O5,-1,2.064878,133.013977,1389658.62,1511331,1118261.88,1311633.12,1032013.75,3304891,2744785.75,2589476.5,4150691.25,2684650,4404684.5,4675166,5065675.5,5916867.5,6211493,6350276,6163753.5,4367120,4491234.5,3527601,3178490.25,4359193.5,6617359.5,5157470.5,4076125,3892292.25
g,440,440,21,132.029999,4.047,0.840289,,L-Aspartate,C00049,C4H7NO4,-1,1.733556,132.029999,16291958,15614347,16097827,11424639,19168568,13606352,11081415,12369629,6078259,12638359,12479013,14040501,6500726.5,13770773,13297977,11592332,10934899,16280563,20301088,20897040,16903724,16047588,19413832,15040330,17863854,16713126
